Company Name,Rating
PT Dream Sentosa Indonesia,4.5789 out of 5
PT Indonesia Chemical Alumina,4.2273 out of 5
PT Mastersystem Infotama,4.4762 out of 5
PT Javan Cipta Solusi,4.3333 out of 5
PT. Personel Alih Daya,4.5 out of 5
PT Binajasa Sumber Sarana (BSS Recruitment),4.1 out of 5
PT Estika Jasatama,0 out of 5
PT Mandiri Trans Utama,2 out of 5
PT Inkote Indonesia,4.2353 out of 5
PT Infinity Global Inspiratif,4.1429 out of 5
PT Pro Health International,5 out of 5
PT Jakarana Tama (Jakarta),3.8333 out of 5
PT Prima Autoworld,4.1 out of 5
Yayasan Hati Suci,3.4 out of 5
"Secret Garden Village, Tabanan",4.25 out of 5
PT Usaha Agantea Indonesia,3 out of 5
PT. Bintang Global Sumber Sarana,3.5 out of 5
PT Seasonal Supplies Indonesiaa,4.4615 out of 5
PT KOKI Marketama,4.5 out of 5
PT Vivere Multi Kreasi Cabang Bali,4.6667 out of 5
PT Ivonesia Solusi Data,5 out of 5
HLS GROUP,3.5 out of 5
PT Ostrada Indonesia,4.8 out of 5
PT Lucky Indah Keramik,4.1818 out of 5
PT Pelabuhan Indonesia II,4.5625 out of 5
PT Paragon Indonesia ( Bandung ),0 out of 5
Stand makanan,4.5 out of 5
PT Everest Engineers,3 out of 5
PT Taiyo Sinar Raya Tehnik,4 out of 5
Fif grup,4.1429 out of 5
PT Naryadelta Prarthana (Baskin Robbins),4.1 out of 5
PT Anugrah Argon Medica Makassar,4.5 out of 5
PT Myacico Global Indonesia,3.2963 out of 5
PT Rieckermann Indonesia,4 out of 5
PT. NOKHA INTERNASIONAL GRUP,3.6667 out of 5
PT Berri Indosari,2.9 out of 5
PT. MOBILKAMU GROUP (MOBILKAMU.COM),4.4286 out of 5
Lazada logistik,4.4545 out of 5
PT Sumitech,4 out of 5
Lembaga Pendidikan UniSadhuGuna,4.8 out of 5
"PT Panin Bank, Tbk KCU CBD Pluit",4.2353 out of 5
PT YAMAHA MANUFACTURING ASIA,4.5 out of 5
PT Raja Tepung Indonesia,4.3333 out of 5
PT.Progress Diecast,5 out of 5
acset indonesia,4.7143 out of 5
PT Alstom Transport Indonesia,0 out of 5
PT Madusari Nusaperdana,4.2917 out of 5
RECRUITMENT WINGS GROUP,4.6 out of 5
PT PERTAMINA PDC,4.6 out of 5
PT Multi Selera Indonesia,5 out of 5
PT Marketing Komunikasi Indonesia,3.75 out of 5
EGC PENERBIT BUKU KEDOKTERAN,3.8182 out of 5
Hotel Ibis Semarang Simpang Lima,4 out of 5
hotel oakwood premier cozmo jakarta,4.6 out of 5
PT Mitra Hub Indonesia,4.75 out of 5
PT Pertamina Training & Consulting(PTC),3.6667 out of 5
PT Megah Nusantara Perkasa,3.875 out of 5
PT Dua Mitra Langgeng (yogyakarta),4.3333 out of 5
PT sumber Alfaria tbk,4.5179 out of 5
Pernah bekerja di PT Chemco Harapan Nusantara,4.5714 out of 5
PT Vantec Indomobil Logistics,4 out of 5
PT Kuwera Jaya Nusantara,4.2 out of 5
PT. Suzuki indomobi motor,4.5 out of 5
PT pouyen cianjur,4.5147 out of 5
PT Petrotec Air Power,3.8 out of 5
PT VISICITA IMAJI SEMESTA,4.75 out of 5
Mega Motor,5 out of 5
PT Bank Mega Tbk,4.2632 out of 5
CV Sumber Harapan,2.3333 out of 5
Yayasan Notre Dame Jakarta,3.3333 out of 5
PT Yan Yan Global,3.1429 out of 5
PT Semen Padang,4.5507 out of 5
PT Stanli triwijaya mandiri,4.6667 out of 5
PT. Uwinfly Indonesia Industries,2 out of 5
PT . Nippon Indosari,5 out of 5
PT Matahari Departement Store Malioboro Mall,4.4444 out of 5
PT. Pilar Artha Oetama,4 out of 5
PT Organon Pharma Indonesia Tbk,4.4583 out of 5
PT Maxxis International Indonesia,4.4545 out of 5
PT Chalidana Inti Permata,4 out of 5
"PT Bank Woori Saudara Indonesia 1906, Tbk",4.3 out of 5
PT Lestari Jaya Perkasa Agung,0 out of 5
PT Juke Solusi Teknologi,5 out of 5
"PT Alfaria Trijaya,Tbk ( Alfamart )",4.4 out of 5
PT. LION SUPER INDO (SUPERINDO),4.2857 out of 5
PT.shoope,4.625 out of 5
PT. Auto Indo Utama,3.5 out of 5
PT Griya Kirana Properti,3.5833 out of 5
Bintang Pelajar (Bimbingan Belajar),4.0541 out of 5
PT MAP Tbk.,4.8889 out of 5
Tropical Nomad Coworking Space,4 out of 5
PT PPG Indonesia,3.8333 out of 5
CNN Indonesia,4.25 out of 5
Jasa/pelayanan,4 out of 5
Cemara Asri Inn,3.5 out of 5
PT Surya Dermato Medica Lab,3.625 out of 5
PT Sahara Sukses,4 out of 5
PT Inti Innovaco,3.6667 out of 5
Amaris Hotel Legian,0 out of 5
PT Weiss Tech,3.5 out of 5
PT Armindo Perkasa,3.5455 out of 5
PT ALLIANZ LIFE,5 out of 5
PT PCI Consulting and Solutions (Jakarta),4.3333 out of 5
PT panasonix,5 out of 5
Lex lazada express,4.25 out of 5
PT victory ching luh,4.6364 out of 5
PT Sinar Timur Industrindo,0 out of 5
BNK BTN,4.5 out of 5
PT Patlite Indonesia,4 out of 5
PT Swakarya Insan Mandiri cab.Bali,0 out of 5
Hotel Sahid Montana Malang,4.3333 out of 5
PT Suryaraya Rubberindo Industries ( PT SRI ) Bogor,4.75 out of 5
PT EJJV Engineering Indonesia,3.6667 out of 5
PT Bintang Dagang Internasional,4.5 out of 5
PT Unimitra Kharisma,3.5 out of 5
PT. Chung Luh indonesia,5 out of 5
Katingan Timber Group,5 out of 5
PT Tata Nutrisana,4 out of 5
PT Dion Farma Abadi,3.3333 out of 5
waiters atau kasir,4 out of 5
PT Cipta Pilar Persada,5 out of 5
PT Tunas Dwipa Matra Cab Babel,5 out of 5
PT Multi Sejahtera Abadi,4.7143 out of 5
PT Anugerah Citra Sejahtera,3.5 out of 5
PT Trans Retail Indonesia (Transmart),4.5667 out of 5
PT Solo Kawistara Garmindo (Boyolali),4 out of 5
PT Kewpie Indonesia,4.6667 out of 5
PT Bonet Utama,4 out of 5
Drivers Car,5 out of 5
PT Jetec Indonesia,4.2 out of 5
PT Karya Digna Indonesia,5 out of 5
PT Indofresh,4.25 out of 5
PT STANLY TRIJAYA MANDIRI,4.7143 out of 5
PT Kaldu Sari Nabati Indonesia,3.9006 out of 5
PT Intramega Global,4 out of 5
PT Sentral Supel Perkasa,4 out of 5
Crowe Indonesia,4.1176 out of 5
"PT. BFI FINANCE INDONESIA, Tbk",4.2759 out of 5
PT Akasanet Bumi Nusantara,3.7 out of 5
Yayasan Sekolah Music Gloriamus,3.5 out of 5
PT Satkomindo Mediyasa,4.375 out of 5
NOFTY INTERIOR,1 out of 5
PT Sandipala Arthaputra,4.2222 out of 5
PT Digitalinstincts Teknologi,4 out of 5
PT. Catur Eka Mandiri,5 out of 5
CV Yasiira,5 out of 5
Global English Pare,4.5 out of 5
Brandworks Indonesia (Surabaya),2.75 out of 5
PT. Matahari Department Store Tbk (Retail Company),4.875 out of 5
PT Alfa Omega Teknik,5 out of 5
PT Beiersdorf Indonesia,4.56 out of 5
PT Teknopreneur Indonesia,3 out of 5
KO.IN.DRA TUTORIAL,5 out of 5
CV BRAJAMARKETINDO,4 out of 5
Wirausaha,3.375 out of 5
Tai & Chyun Associates Industries Inc.,4.5 out of 5
PT Dalnet System,4 out of 5
PT Antam Resourcindo,3.5 out of 5
PT Bangunsukses Niagatama Nusantara,4.1429 out of 5
PT Metis Teknologi Corporindo,3.25 out of 5
Yayasan Cinta Anak Bangsa,4.6154 out of 5
PT Esa Karunia Abadi,4 out of 5
PT KERISNA LANCAR ADIMAKMUR (HAI SEAFOOD),4.6 out of 5
PT Epitome Raga Boga,4 out of 5
PT ZJG Resources Technology Indonesia,3.3333 out of 5
Pt Sebastian Citra Indonesia rotio,4.5 out of 5
PT Murti Indah Sentosa,3.2 out of 5
PT. Delco Jaya,2.1667 out of 5
PT Harsen Laboratories,3.3333 out of 5
PT Bumi Teknik Utama Surabaya,3 out of 5
Pabrik tahu sejahtera,4.6667 out of 5
PT Toyo Tanso Indonesia,4.6667 out of 5
PT Agel Langgeng [Factory],4.4 out of 5
PT Mukti Panel Industri,4 out of 5
PT Java Pacific,4 out of 5
PT Takari Kokoh Sejahtera,3.6087 out of 5
Coca cola company,4.875 out of 5
AndrewTani & Co,0 out of 5
Shell Companies Indonesia,4.8333 out of 5
PT Panca Mitra Prima Sejahtera,3.4286 out of 5
PT Ratu Nusantara,4.25 out of 5
PT Bravura Bisnis Solusi,4 out of 5
PT Rabbani Semesta Utama,5 out of 5
PT Alamigas Mega Energi,0 out of 5
PT Panen Antaratama Jasa Biro Perjalanan Wisata (Panen Tour),3.7273 out of 5
PT. INDAHKIAT PULP & PAPER,5 out of 5
Loker driver,5 out of 5
"CV, Dinamika Karya",4.3333 out of 5
Royal caribbean,4.9 out of 5
perbankan jawa timur,5 out of 5
PT Duta Cendana Adimandiri,3.375 out of 5
PT Trio Motor,4.5714 out of 5
PT Aitana Sukses Indonesia,4 out of 5
PT Eterindo Wahanatama Tbk,2.5 out of 5
PT Kalibaru,3 out of 5
PT Sushi Tei Indonesia,4.5765 out of 5
PT Bald Man Group,4.6667 out of 5
PT Olah Kreatif Bahagia,3.5 out of 5
Buttonscarves,4.3333 out of 5
PT Gede Prima Presisi,4.3333 out of 5
PT Jabato International,4.25 out of 5
PT Matra Unikatama,4.2 out of 5
PT Angkasa Putra,4.25 out of 5
Peacking,4 out of 5
"PT. Toba Pulp Lestyari, Tbk.",4.3333 out of 5
PT Amartha Mikro Fintek (Jakarta),4.0556 out of 5
Jaddi Foods Group,3.75 out of 5
Pt diamonds,4.6667 out of 5
PT Human Resources Indonesia,3.5 out of 5
PT Mitra Amertha Sejahtera,3.75 out of 5
PT Asian Isuzu Casting Center,4.5556 out of 5
PT Metro Garmin,3.75 out of 5
MT JEWELRY,3.6 out of 5
PT. WASKITA KARYA BETON,4.5 out of 5
PT Tristan Artha Media,5 out of 5
PT Subur Buana Raya,3.6667 out of 5
PT Sentra Karya Mandiri,2.2 out of 5
Bank Sumitomo Mitsui Indonesia,3.9231 out of 5
Kukbo Design,4 out of 5
Shackleton Towers,4.3333 out of 5
"PT.Sumber Alfaria Trijaya ,(Alfamart)",4.2222 out of 5
UNIVERSAL SCHOOL,3 out of 5
PT. DHL Supply Chain Indonesia,4.2518 out of 5
PT Airlines GSA Indonesia,2 out of 5
PT Cipta Sejahtera Lestari,3.3333 out of 5
PT Klikfix Asia International,3.8 out of 5
pt.homecreditindonesia,4.3333 out of 5
PT RELIFE PROPERTY,4.2 out of 5
PT Hansoll Indo,4 out of 5
PT Pertamina Hulu Energi West Madura Offshore (PHEWMO),4.3158 out of 5
PT Citra Nusa Insan Cemerlang (CNI),4.1579 out of 5
PT Mitra Solusi Telematika,4.3 out of 5
PT Momenta Agrikultura,3.8 out of 5
PT Union Metal,3.9167 out of 5
PT.PC24 Telekomunikasi Indonesia,3.5 out of 5
PT Altusnusa Mandiri,4.6 out of 5
Djabesmen Group,4 out of 5
PT Prima Hidrokarbon Internusa,3.75 out of 5
PT Excelitas Technologies Batam,4.4545 out of 5
PT Star Comgistic Indonesia,3.75 out of 5
PT SABOGA FOOD INDONESIA,2.8571 out of 5
CoHive,3.8333 out of 5
PT Genesis Komunika Internasional,2.3333 out of 5
PT Megah Surya Pertiwi (Harita Group),3.4211 out of 5
PT Marsh Indonesia,4.4286 out of 5
"PT Fajar Surya Wisesa,Tbk",4.1356 out of 5
Universitas Sumatra Utara (USU),4.1429 out of 5
PT. LLOYD LABORATORIES INDONESIA,4 out of 5
PT Penerbit Duta ( Bali ),3.75 out of 5
pt.showa.indonesia MFG,5 out of 5
DHL Supply Chain East Indonesia Operations,4.6667 out of 5
Pt LG electronics,4.3333 out of 5
e21 Online Marketing,4.3333 out of 5
PT. Bismacindo Perkasa,3 out of 5
PT. UNIBLESS INDO MULTI,4.3333 out of 5
IALF (Indonesia Australia Language Foundation),4.8 out of 5
PT Indah Cup Sukses Makmur,4.1667 out of 5
i-tutor.net,0 out of 5
PT Hero Makmur Primatama,4.6667 out of 5
PT Capella Patria Utama,4.1667 out of 5
PT. Lotte Shopping Indonesia - Lotte Grosir Lampung,4 out of 5
PT Buana Citra Abadi,3.8667 out of 5
PT VOKSEL ELECTRIC Tbk.,4 out of 5
PT TPLINK INDONESIA,4.4286 out of 5
PT Danapaint Indonesia,4.1667 out of 5
PT Electronic Solution Indonesia,4.1791 out of 5
PT Aida Infini Maksima (Aida Consultant),4 out of 5
PT KAO Industry indonesia,5 out of 5
PT .BUMA,4.6667 out of 5
Kampoeng Steak (Surabaya),4.5 out of 5
PT Hotel Pandan Arum (Maya Ubud Resort & Spa),0 out of 5
"PT.indomarco Prismatama bandung.kota bandung,jawabarat",4 out of 5
PT Raindo Putra Lestari,3 out of 5
Pt.rsup industry pulau burung,4 out of 5
PT Farrasindo Perkasa,3.875 out of 5
Goodesign,0 out of 5
PT. Polaris Estetika Indonesia,4 out of 5
PT Torindo Utama Sakti,4.25 out of 5
PT Hotel Melawai & Tourism Corp LTD,4.375 out of 5
Waskita Karya Realty,4.6 out of 5
Williams Sonoma Indonesia,4 out of 5
PT. NipponShokubai,5 out of 5
CV Bumi Indo,3.3333 out of 5
PT Kb Valbury Sekuritas,4 out of 5
Kantar Indonesia,4.3684 out of 5
Tanri Abeng University,4.3333 out of 5
PT Pancaputra Mitratama Mandiri,3.6667 out of 5
PT Ferro Ceramic Colors Indonesia,4 out of 5
Beacon Academy,4.5 out of 5
PT Tiga Cipta Pariwara,3.5 out of 5
PT. Bakrie Swasakti Utama,4.8571 out of 5
PT Kawasaki Motor Indonesia,4.2414 out of 5
PT. Mahakam Beta Farma,4.0943 out of 5
Uprint.id,4.5833 out of 5
PT Industri Gula Nusantara (Kendal),4.1667 out of 5
Poppy Dharsono Fashion,4 out of 5
PT Api Metra Palma,4.1818 out of 5
Pt indomarcoprimatama,4.6 out of 5
PT Intikemas Putra Makmur,4.6667 out of 5
Sicepat expres,3.6667 out of 5
PT Wahana Grahamakmur,4.5 out of 5
PT Pandu Siwi Sentosa (Pandu Logistics),3.9231 out of 5
PT Dharmesta Swasti Mandiri,4.5 out of 5
PT Banten Media Global Televisi ( BANTEN TV),0 out of 5
PT MS Logistics,0 out of 5
Jittlada Group,3.4545 out of 5
PT Mamagreen Pacific,3.6 out of 5
KJPP Satria Iskandar Setiawan & Rekan,3.5 out of 5
PT. ARTAV MOBILE INDONESIA,3.9167 out of 5
Teknisi/maintenance gedung,4.8 out of 5
PT Siba Surya,4 out of 5
PT Indotirta Jaya Abadi,4.5 out of 5
PT Toyota Astra Financial Services,4.3378 out of 5
PT Mahkota Jaya Sentosa,4.375 out of 5
PT SN Unggul,4.1667 out of 5
PT Timur Raya Lestari,4.2857 out of 5
PT.indomarcoprismatama,4.4552 out of 5
Helperr,5 out of 5
PT Gema Putra Abadi,5 out of 5
CV SUMBER PANGAN (Beras Kediri),4.6667 out of 5
Bimbaaiueo,4.3333 out of 5
"OB, DRIVER",3.5 out of 5
PT Global Mega Kreasi,5 out of 5
Jobbbstreet,4.25 out of 5
PT. Galaxi Data Indonesia,4 out of 5
PT KOMATSU INDONESIA,4.3125 out of 5
PT. TIRTA FRESINDO JAYA ( MAYORA GROUP),4.5 out of 5
PT Shenhua Guohua Lion Power Indonesia,4 out of 5
PT Medisafe Technologies Medan,4 out of 5
PT .sumber Alfaria Trijaya,4.6 out of 5
PT. Grab Teknologi,4.75 out of 5
PT Solid Logistics,5 out of 5
PT. Pentawira Agraha Sakti,3.3333 out of 5
PT Tiga Berlian Mandiri,0 out of 5
Yayasan Mutiara Cinta Budaya Bangsa,2.75 out of 5
PT Waki,4 out of 5
JSIDJF - MNC Play,4.3636 out of 5
PT Prismas Jamintara,3.2667 out of 5
NMS Recruitment,4.6667 out of 5
PT Internusa Tribuana Citra Multi Finance,4.125 out of 5
PT. Krakatau Daedong Machinery,4.5 out of 5
PT Paiho Indonesia,3.8 out of 5
PT TRIBUANA GLOBAL GRUP,4 out of 5
PT Suryaraya Rubber Industries,4.5714 out of 5
WINGS PT TIRTA ALAM SEGAR,4.4151 out of 5
"PT, Epson Batam",4.6 out of 5
PT Polarg Indonesia,2.6667 out of 5
PT MITRA USAHA SARANA,4.5 out of 5
PT Lombok Gandaria,3.875 out of 5
PT AMN Indonesia,4.5 out of 5
Asia Repro,4.5 out of 5
"PT, KMK GLOBAL SPORT",4.5556 out of 5
PT Sriwijaya Mitra Media,0 out of 5
PT Pengelola Pusat Belanja ( Mall @Bassura ),4.5 out of 5
PT Menara Visi Tour and Travel,4 out of 5
CARSOME INDONESIA,5 out of 5
PT PP-Taisei Indonesia Construction,3.5714 out of 5
PT Puncak Keemasan Lumbung Dunia,4.3333 out of 5
PT Weltes Energi Nusantara,4 out of 5
PT Delami Garment Industries,4.3333 out of 5
PT.Sharp Elektronics Indonesia,4.3846 out of 5
PT. Mayora Indah TBK / Jayanti,4.5 out of 5
Hotel Eastparc Yogyakarta,4.3 out of 5
Bank Sinar Mas,4.25 out of 5
PT Lintas Semesta,3.6667 out of 5
PPKP Menara Sudirman,4.5714 out of 5
PT. Honda prosfect motor,4.625 out of 5
PT Nusapro Telemedia Persada,3.9545 out of 5
PT Hartadinata Abadi Tbk,3.3333 out of 5
PT. PANCA JAYA SETIA,4.5 out of 5
Deka Marketing Research,4.0476 out of 5
PT. Sagara Asia Teknologi,3 out of 5
Aji No moto,5 out of 5
PT Berca Hardayaperkasa (hinet),3.7727 out of 5
I Can Read,4 out of 5
PT Bentang Pustaka,4 out of 5
"PT Bank Woori Saudara Indonesia 1906, Tbk",4.5714 out of 5
Trans Retail Group,4.2222 out of 5
CV Mitra Solusi Mandiri (Bali),4 out of 5
Wh lazada,5 out of 5
AKR Land Development,3.25 out of 5
Pt cimory Dairy land,4.5 out of 5
PT Abacus Kencana Industries,4.0833 out of 5
PT Sanwa Seiki Indonesia,4.5 out of 5
PT Cipta Srigati Lestari,3.8571 out of 5
PT Datacomm Diangraha,4.2667 out of 5
PT TUV Rheinland Indonesia,4.3333 out of 5
PT Niaga Nusa Abadi,4.1176 out of 5
Anugerah Perdana,3.75 out of 5
PT Visidata Anugerah Mitra,4 out of 5
PT Crystal Jade Restaurant,4 out of 5
PT Bintang Daya Indonesia,3.5 out of 5
"PT. Bentoel Internasional Investama,Tbk.",4.7667 out of 5
PT Digital Bank Indonesia,5 out of 5
PT. MEGA KARYA PERKASA,3.3333 out of 5
PT Sanshiro Harapan Makmur,0 out of 5
PT Rajawali Corpora,4.75 out of 5
CV SINAR GEMILANG,4 out of 5
PT Abdael Nusa,4.25 out of 5
PT Nichirin Indonesia,4.6667 out of 5
PT Gratama Consultant,4 out of 5
PT Sentosa Hastareksa,3.6667 out of 5
Hotel Atlet Century Park Jakarta,4.3636 out of 5
PT Lazizaa Rahmat Semesta,3.4615 out of 5
PT ETI Fire Systems,2 out of 5
PT Katwara,3.2857 out of 5
"PT. Leaders World by Lee/Suy Co., Ltd",3 out of 5
PT Gunanusa Utama Fabricators,4.4242 out of 5
Hard Rock Radio Bali,4 out of 5
PT Sodexo Motivation Solutions Indonesia,4.6429 out of 5
PT Distribusi Nasional Alami Sejahtera,4.5 out of 5
PT Akutahu Media Positif,4 out of 5
PT Atelier Enam Arsitek,4 out of 5
PT Sumber Alfaria Trijaya Tbk (Alfamart),4.4 out of 5
PT PUPUK INDONESIA PERSERO,5 out of 5
PT Humbahas Bumi Energi,4 out of 5
PT Asjaya Mukti Graha (Jakarta),3.5 out of 5
PT. Wom Finance Tbk,4.25 out of 5
Bengkel AHASS Hasimah Motor,4.3333 out of 5
PT Trans Mandiri Abadi,0 out of 5
recruitment@sanipak.co.jp,5 out of 5
PT. BPF INDONESIA,3.5 out of 5
PT. TATAMULIA NUSANTARA INDAH,4.1325 out of 5
PT Cipta Niaga Gas,4 out of 5
PT Prudential Life Assurance (Prudential Indonesia) - Partnership Distribution,4.2632 out of 5
PT THE FAR EAST,4.2 out of 5
"Metis Restaurant, Lounge & Gallery",4.6667 out of 5
PT Federal Food Internusa,3.3889 out of 5
Loker bank mandiri,4.2 out of 5
PT TOA Coating Indonesia,4.3333 out of 5
PT. LIPPO KARAWACI TBK,4.0769 out of 5
All Bandung Travel,4.5 out of 5
PT Surya Bangun Persada Indah,0 out of 5
PT Citra Cipta Purwosari,0 out of 5
PT BPRS Harta Insan Karimah Parahyangan,4.25 out of 5
RSDC wisma atlit Kemayoran,5 out of 5
PT Dian Bestari Sejahtera,3.6667 out of 5
PT Donggi Senoro LNG,4.6667 out of 5
PT Sanova,4 out of 5
PT. BISI International Tbk,4.1667 out of 5
Honda Cibubur (PT. Cibubur Indah Motor),4.3636 out of 5
PT TAEKWANG INDUSTRIAL,5 out of 5
PT Istana Tiara (Surabaya),4.1429 out of 5
PT Cipta Niaga Semesta,3.925 out of 5
Universitas Bakrie,4.3333 out of 5
PT Excel Metal Industry,4.1 out of 5
PT Indonesia Broadband Communications,3.25 out of 5
PT Lion Super Indo,4.2901 out of 5
PT Volkopi Indonesia,4 out of 5
Koperasi Simpan Pinjam Sumber Rizki Utama,5 out of 5
PT Asuransi Ciputra Indonesia,4.3333 out of 5
PT SM-CYCLO INDONESIA,3.5 out of 5
prudential life insurance,5 out of 5
PT Serasi Autoraya (Member of Astra),4.2993 out of 5
DAAI TV (Medan),4 out of 5
As Shidiq Cater Indonesia,3.3333 out of 5
PT.philips industri batam,4.7857 out of 5
pt cingluh pasar kemis cikupa,4.8182 out of 5
PT. Bajamarga Kharismautama,4.5 out of 5
PT Evos Esports Indonesia,4.75 out of 5
PT.SHARP Electronics Indobesia,4.48 out of 5
PT Johnson Controls Indonesia,4.0833 out of 5
PT.Jaya Express Transindo,4.4 out of 5
PT Samudra Mandiri Sentosa,4 out of 5
IAF Multi Finance,0 out of 5
PT BFI FInance (Bandung Soekarno),0 out of 5
PT Indojaya Mitra Sarana,4 out of 5
PT Idola Insani Garment,3.5 out of 5
RS Mary Cileungsi,4.5 out of 5
PT Santa Great Industry,3.3333 out of 5
PT Bhakti Setia,4.75 out of 5
PT Toyo Denso Indonesia (ITEC),4.4 out of 5
PT Surya Mustika Nusantara,4.3649 out of 5
PT Citra Putra Kebun Asri,4 out of 5
PT Kreasi Bhumi Nusantara,4.6667 out of 5
Pt pratama industri abadi,4.5 out of 5
.PT Syamsir Karya Pratama,3.5 out of 5
PT. Arta Boga Cemerlang Makassar,4.5 out of 5
PT NIPON SEIKI,4 out of 5
PT Biotis Prima Agrisindo,3.6 out of 5
PT. JANE INTAN PERMATA,4.4286 out of 5
PT Induktorindo Utama,3.6 out of 5
PT. Papertech Indonesia,4 out of 5
Sriwijaya Air Group,4.169 out of 5
PT Ardya Prima Internusa,4.25 out of 5
PT Dewata Agung Wibawa,3.8889 out of 5
Serikat Kreatif,4 out of 5
PT Kaliraya Sari,4.4783 out of 5
Katamata Group,4 out of 5
PT United Farmatic Indonesia,3.6667 out of 5
PT Pelabuhan Indonesia I (Persero),4.75 out of 5
PT Tucan Pumpco Services Indonesia,0 out of 5
PT Dharma Satya Nusantara,4.4 out of 5
PT Diachem Resins Indonesia,3.6667 out of 5
PT Fiberhome Technologies Indonesia,4.3571 out of 5
PT. INDOZONE MEDIA INDONESIA,2.3333 out of 5
PT Global Digital Niaga (blibli.com),4.3659 out of 5
Happy World,4.6 out of 5
PT Satu Nusantara Abadi,4 out of 5
PT Trikemindo Utama,4.3333 out of 5
PT Madani Sisfotel,2.6667 out of 5
PT Agung Wahana Indonesia,4.3636 out of 5
"Pt,chinglu",4.5 out of 5
PT.ALPEN FOOD AICE,5 out of 5
PT Cari Jasa Solusi,4.3333 out of 5
PT. MEGASURYA MAS,3.8824 out of 5
PT.Yamaha Indonesia Motor Manufacturing(YIMM),5 out of 5
PT Arwinto Intan Wijaya (Darmo Trade Center),4 out of 5
PT. Hardaya Widya Graha,3.9231 out of 5
PT. DWI PUTRA SAKTI,4.3333 out of 5
INDRACO GROUP,2.75 out of 5
PT JETS Indonesia,4.5 out of 5
PT Inter Mitra Transindo,4 out of 5
PT Nuansa Aluminium,3.5 out of 5
PT Foodex Inti Ingredients,4.375 out of 5
Yayasan Walhi,5 out of 5
PT Artha Mulia Trijaya,3.2 out of 5
PT Perinco Graha Lestari,3.7 out of 5
PT Veneta Nusantara,0 out of 5
PT Auraluxe Indonesia,3.5294 out of 5
PT Hydroraya Adhi Perkasa,4.1 out of 5
Pt cosmos,3.9091 out of 5
PT Gewinn Gold Hotama,3.4 out of 5
PT. Lobunta Kencana Raya,3.1905 out of 5
PT SRW Asia,4.75 out of 5
PT Bahana Unindo Teknik,4.3333 out of 5
Yayasan Cahaya Mutiara,4.4286 out of 5
PT. VAN AROMA,3.5714 out of 5
EVOS Esport,4.5 out of 5
PT Dante Kitchen,0 out of 5
PT Kalaha Tan,2.2857 out of 5
Karyawan pt,4.8571 out of 5
PT Kubota Indonesia,4.2857 out of 5
PT Kunchy Simulation,5 out of 5
PT.MAYORAINDAH,4.5 out of 5
ENGLISH FIRST - BANDUNG GROUP,2.5 out of 5
pt.ajinomoto grup indonesia,5 out of 5
"PT Berlian Laju Tanker, Tbk",4.4211 out of 5
PT Rapid Plast Indonesia,3.4167 out of 5
Modalku,4.6 out of 5
Aden Services - Indonesia,3.6667 out of 5
PT Pancaran Samudera Transport,3.2 out of 5
Smk otomotif,5 out of 5
PT Japa Melindo Pratama,2.6667 out of 5
PT Berkat Kriya Tritunggal,3 out of 5
PT Arisu Graphic Prima,3.7273 out of 5
